Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017
"38","Sri Lanka","1329","Herbicides – Bipiridils","5157","Agricultural Use","tonnes",,,"277.000000","36.000000","66.000000","54.000000","64.000000","16.000000","67.100000","82.700000","74.300000",,,,,,"27.190000","68.060000","61.910000","133.650000","159.390000","4.800000",,,"0.000000","0.000000","0.000000","0.000000"
"38","Sri Lanka","1327","Herbicides – Other","5157","Agricultural Use","tonnes","522.000000","450.000000","16.000000","33.000000","67.000000","95.000000","121.000000","158.000000","186.000000","240.000000","313.500000",,,,,,,,,,,,,,,"717.830000","537.530000","542.800000"
"38","Sri Lanka","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","529.000000","476.000000","598.000000","739.000000","494.000000","495.700000","509.500000","405.500000","324.300000","420.100000","435.600000",,,,,,"594.940000","506.840000","581.280000","436.260000","562.990000","568.090000","636.800000","653.050000","547.030000","877.560000","644.330000","460.500000"
"38","Sri Lanka","1332","Fung & Bact – Inorganics","5157","Agricultural Use","tonnes","347.000000","242.000000","297.000000","380.000000","218.000000","182.000000","194.000000","168.000000","171.800000","180.400000","172.700000",,,,,,"74.920000","115.820000","156.400000","82.260000","130.090000","72.600000","126.000000","111.500000","81.380000","77.140000","52.800000","122.100000"
"38","Sri Lanka","1333","Fung & Bact – Dithiocarbamates","5157","Agricultural Use","tonnes","147.000000","196.000000","207.000000","256.000000","237.000000","265.000000","223.000000","202.000000","124.200000","205.300000","236.500000",,,,,,"511.140000","379.780000","404.940000","331.180000","401.050000","464.200000","452.100000","513.270000","444.760000","654.930000","473.560000","256.500000"
"38","Sri Lanka","1334","Fung & Bact – Benzimidazoles","5157","Agricultural Use","tonnes","6.000000","3.000000","3.000000","4.000000","4.000000","5.000000","4.000000","6.000000","5.900000","8.200000","7.800000",,,,,,"8.880000","11.240000","15.340000","15.210000","25.770000","24.290000","37.700000","18.380000","17.400000","28.900000","20.250000","17.340000"
"38","Sri Lanka","1335","Fung & Bact – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,,,,"2.000000","0.300000","2.700000","1.600000",,,,,,,,"4.600000","7.610000","6.080000","7.000000","21.000000","9.900000","3.490000","7.450000","6.200000","7.110000"
"38","Sri Lanka","1336","Fung & Bact – Diazines, morpholines","5157","Agricultural Use","tonnes",,"1.000000","2.000000","5.000000","7.000000","2.700000","2.500000","2.500000","2.900000","2.400000","2.200000",,,,,,,,,,,,,,,,,
"38","Sri Lanka","1337","Fung & Bact – Other","5157","Agricultural Use","tonnes","29.000000","34.000000","89.000000","94.000000","28.000000","41.000000","86.000000","25.000000","19.200000","21.100000","14.800000",,,,,,,,,,,,,,,"109.140000","91.520000","57.450000"
"38","Sri Lanka","1352","Fungicides – Seed treatments","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,"520.020000","391.020000","17.200000","15.030000","17.200000","17.040000","24.120000","5.880000","12.900000","20.300000","14.750000","14.300000"
"38","Sri Lanka","1317","Seed Treat Fung – Dithiocarbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,"511.140000","379.780000","8.000000","7.250000","8.000000","12.400000","15.000000",,,"10.400000","8.000000","4.800000"
"38","Sri Lanka","1318","Seed Treat Fung – Benzimidazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,"8.880000","11.240000","9.200000","7.780000","9.200000","4.640000","9.120000","5.880000","12.900000","9.900000","6.750000","9.500000"
"38","Sri Lanka","1353","Insecticides – Seed Treatments","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,"0.490000","1.550000","0.840000"
"38","Sri Lanka","1344","Seed Treat Insect – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,"0.490000","1.550000","0.840000"
"38","Sri Lanka","1356","Plant Growth Regulators","5157","Agricultural Use","tonnes",,,,,,,,"1.000000",,,,,,,,,,,,,,,,,,,,
"38","Sri Lanka","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes",,,,,,,,"1.000000",,,,,,,,,,,,,,,,,,,,
"38","Sri Lanka","1345","Rodenticides","5157","Agricultural Use","tonnes",,"0.010000","1.000000","1.000000","1.000000","0.000000","0.010000","0.000000",,,,,,,,,"0.000000","0.000000",,,,,,,,,,
"38","Sri Lanka","1346","Rodenticides – Anti-coagulants","5157","Agricultural Use","tonnes",,"0.010000","1.000000","1.000000","1.000000","0.000000","0.010000","0.000000",,,,,,,,,"0.000000","0.000000",,,,,,,,,,
"276","Sudan","1357","Pesticides (total)","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"2469.470000","2469.470000","2469.470000","2469.470000","2469.470000","2469.470000"
"276","Sudan","1309","Insecticides","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"653.840000",,,,,
"276","Sudan","1310","Insecticides – Chlorinated Hydrocarbons","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"131.300000",,,,,
"276","Sudan","1311","Insecticides – Organo-phosphates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"282.060000",,,,,
"276","Sudan","1312","Insecticides – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"58.760000",,,,,
"276","Sudan","1313","Insecticides – Pyrethroids","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"126.300000",,,,,
"276","Sudan","1315","Insecticides – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"55.420000",,,,,
"276","Sudan","1320","Herbicides","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"1667.730000",,,,,
"276","Sudan","1321","Herbicides – Phenoxy hormone products","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"663.590000",,,,,
"276","Sudan","1322","Herbicides – Triazines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"342.510000",,,,,
"276","Sudan","1323","Herbicides – Amides","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"15.190000",,,,,
"276","Sudan","1324","Herbicides – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"4.000000",,,,,
"276","Sudan","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"393.070000",,,,,
"276","Sudan","1326","Herbicides – Urea derivates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"13.600000",,,,,
"276","Sudan","1328","Herbicides – Sulfonyl ureas","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"0.340000",,,,,
"276","Sudan","1327","Herbicides – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"235.430000",,,,,
"276","Sudan","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"84.250000",,,,,
"276","Sudan","1332","Fung & Bact – Inorganics","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"62.960000",,,,,
"276","Sudan","1333","Fung & Bact – Dithiocarbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"5.040000",,,,,
"276","Sudan","1334","Fung & Bact – Benzimidazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"8.340000",,,,,
"276","Sudan","1335","Fung & Bact – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"5.690000",,,,,
"276","Sudan","1337","Fung & Bact – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"2.220000",,,,,
"276","Sudan","1352","Fungicides – Seed treatments","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"38.800000",,,,,
"276","Sudan","1317","Seed Treat Fung – Dithiocarbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"38.750000",,,,,
"276","Sudan","1319","Seed Treat Fung – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"0.050000",,,,,
"276","Sudan","1353","Insecticides – Seed Treatments","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"3.800000",,,,,
"276","Sudan","1344","Seed Treat Insect – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"3.800000",,,,,
"276","Sudan","1356","Plant Growth Regulators","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"17.040000",,,,,
"276","Sudan","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"17.040000",,,,,
"276","Sudan","1345","Rodenticides","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"4.010000",,,,,
"276","Sudan","1346","Rodenticides – Anti-coagulants","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"0.010000",,,,,
"276","Sudan","1347","Rodenticides – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"4.000000",,,,,
"206","Sudan (former)","1357","Pesticides (total)","5157","Agricultural Use","tonnes","1643.000000","1643.000000","1643.000000","498.000000","1015.000000","1302.000000","1384.000000","1223.000000","904.000000","585.000000","266.000000","517.660000","769.330000","1020.990000","1272.660000","1524.320000","1268.830000","1063.380000","1364.790000","2425.770000","2862.470000","2862.470000",,,,,,
"206","Sudan (former)","1309","Insecticides","5157","Agricultural Use","tonnes",,,"1104.000000","360.000000","743.000000","796.000000","1132.000000","905.000000",,,"252.000000",,,,,"629.590000","638.910000","315.930000","299.000000","567.570000","372.120000",,,,,,,
"206","Sudan (former)","1310","Insecticides – Chlorinated Hydrocarbons","5157","Agricultural Use","tonnes",,,"94.000000","85.000000","182.000000","223.000000","526.000000","211.000000",,,,,,,,"175.940000","190.300000","44.700000","15.400000","59.150000","45.400000",,,,,,,
"206","Sudan (former)","1311","Insecticides – Organo-phosphates","5157","Agricultural Use","tonnes",,,"614.000000","171.000000","504.000000","500.000000","520.000000","568.000000",,,"100.000000",,,,,"339.990000","372.660000","172.950000","200.020000","333.000000","210.240000",,,,,,,
"206","Sudan (former)","1312","Insecticides – Carbamates","5157","Agricultural Use","tonnes",,,"332.000000","66.000000","25.000000","61.000000","83.000000","45.000000",,,"152.000000",,,,,"62.330000","32.420000","62.650000","37.020000","93.420000","57.830000",,,,,,,
"206","Sudan (former)","1313","Insecticides – Pyrethroids","5157","Agricultural Use","tonnes",,,"64.000000","32.000000","32.000000","12.000000","3.000000","81.000000",,,,,,,,"29.710000","42.810000","33.100000","45.790000","68.280000","46.800000",,,,,,,
"206","Sudan (former)","1314","Insecticides – Botanical products and biologicals","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,"21.620000","0.720000","2.530000","0.770000","13.720000","11.850000",,,,,,,
"206","Sudan (former)","1315","Insecticides – Other","5157","Agricultural Use","tonnes",,,,"6.000000",,,,,,,,,,,,,,,,,,,,,,,,
"206","Sudan (former)","1320","Herbicides","5157","Agricultural Use","tonnes",,,"521.000000","105.000000","220.000000","487.000000","229.000000","274.000000",,,,,,,,"846.650000","565.590000","662.390000","977.740000","1731.810000","2347.410000",,,,,,,
"206","Sudan (former)","1321","Herbicides – Phenoxy hormone products","5157","Agricultural Use","tonnes",,,,,,"46.000000","20.000000","1.000000",,,,,,,,"314.230000","161.680000","174.690000","453.360000","1062.060000","1296.620000",,,,,,,
"206","Sudan (former)","1322","Herbicides – Triazines","5157","Agricultural Use","tonnes",,,"130.000000",,"179.000000","239.000000","64.000000","23.000000",,,,,,,,"229.220000","150.240000","273.150000","192.320000","369.900000","460.440000",,,,,,,
"206","Sudan (former)","1323","Herbicides – Amides","5157","Agricultural Use","tonnes",,,"20.000000","29.000000","10.000000","10.000000",,,,,,,,,,,,"6.190000",,"2.300000","112.140000",,,,,,,
"206","Sudan (former)","1324","Herbicides – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,"78.000000",,,,,,,,,,,,,,,,,,,,
"206","Sudan (former)","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","tonnes",,,"169.000000","65.000000","18.000000","29.000000","1.000000","78.000000",,,,,,,,"152.600000","115.630000","99.720000","105.730000","115.180000","304.800000",,,,,,,
"206","Sudan (former)","1326","Herbicides – Urea derivates","5157","Agricultural Use","tonnes",,,"2.000000","11.000000","10.000000","128.000000","144.000000",,,,,,,,,"54.110000","39.300000",,"10.190000","5.160000","7.280000",,,,,,,
"206","Sudan (former)","1328","Herbicides – Sulfonyl ureas","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,"0.020000","0.150000","1.170000","0.110000",,,,,,,,,
"206","Sudan (former)","1329","Herbicides – Bipiridils","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,"1.200000","1.920000","1.560000",,"1.440000","1.320000",,,,,,,
"206","Sudan (former)","1327","Herbicides – Other","5157","Agricultural Use","tonnes",,,"200.000000",,"3.000000","35.000000",,"94.000000",,,,,,,,"95.270000","96.670000","105.910000","216.030000","175.770000","164.810000",,,,,,,
"206","Sudan (former)","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes",,,"18.000000","19.000000","17.000000","10.000000","5.000000","19.000000",,,,,,,,"6.920000","9.890000","29.100000","28.910000","33.240000","57.700000",,,,,,,
"206","Sudan (former)","1332","Fung & Bact – Inorganics","5157","Agricultural Use","tonnes",,,"5.000000",,,,,,,,,,,,,"3.460000","8.000000","24.000000","24.000000","24.000000","39.200000",,,,,,,
"206","Sudan (former)","1333","Fung & Bact – Dithiocarbamates","5157","Agricultural Use","tonnes",,,"0.000000","19.000000","17.000000",,,"13.000000",,,,,,,,,,"0.350000",,"4.610000","9.560000",,,,,,,
"206","Sudan (former)","1334","Fung & Bact – Benzimidazoles","5157","Agricultural Use","tonnes",,,"2.000000",,,,,,,,,,,,,,,"2.250000","3.000000","0.300000","3.940000",,,,,,,
"206","Sudan (former)","1335","Fung & Bact – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,"0.000000",,,"1.000000",,,,,,,,"3.460000","1.890000","2.500000","1.910000","4.030000","4.270000",,,,,,,
"206","Sudan (former)","1336","Fung & Bact – Diazines, morpholines","5157","Agricultural Use","tonnes",,,"6.000000",,,,"5.000000",,,,,,,,,,,,,,,,,,,,,
"206","Sudan (former)","1337","Fung & Bact – Other","5157","Agricultural Use","tonnes",,,"5.000000","0.000000",,,"0.000000","5.000000",,,,,,,,,,,,"0.300000","0.730000",,,,,,,
"206","Sudan (former)","1352","Fungicides – Seed treatments","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,"5.830000","8.300000","10.170000","10.980000","38.210000","37.590000",,,,,,,
"206","Sudan (former)","1317","Seed Treat Fung – Dithiocarbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,"5.200000","7.900000","9.690000","10.960000","37.960000","36.810000",,,,,,,
"206","Sudan (former)","1319","Seed Treat Fung – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,"0.550000","0.400000","0.480000","0.020000","0.250000","0.780000",,,,,,,
"206","Sudan (former)","1339","Seed Treat Fung – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,"0.080000",,,,,,,,,,,,
"206","Sudan (former)","1353","Insecticides – Seed Treatments","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,"16.070000","18.140000","10.220000","8.850000","5.660000","13.120000",,,,,,,
"206","Sudan (former)","1344","Seed Treat Insect – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,"16.070000","18.140000","10.220000","8.850000","5.660000","13.120000",,,,,,,
"206","Sudan (former)","1356","Plant Growth Regulators","5157","Agricultural Use","tonnes",,,,,"7.000000","7.000000","7.000000","5.000000",,,,,,,,"14.400000","24.000000","27.360000","26.880000","32.640000","24.480000",,,,,,,
"206","Sudan (former)","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes",,,,,"7.000000","7.000000","7.000000","5.000000",,,,,,,,"14.400000","24.000000","27.360000","26.880000","32.640000","24.480000",,,,,,,
"206","Sudan (former)","1345","Rodenticides","5157","Agricultural Use","tonnes",,,"0.000000",,"28.000000","2.000000",,"20.000000",,,"14.000000",,,,,"4.860000","4.000000",,,"16.640000","10.050000",,,,,,,
"206","Sudan (former)","1346","Rodenticides – Anti-coagulants","5157","Agricultural Use","tonnes",,,,,,,,,,,"8.000000",,,,,,,,,,,,,,,,,
"206","Sudan (former)","1348","Rodenticides – Cyanide Generators","5157","Agricultural Use","tonnes",,,,,,,,,,,"6.000000",,,,,,,,,,,,,,,,,
"206","Sudan (former)","1347","Rodenticides – Other","5157","Agricultural Use","tonnes",,,,,"28.000000","2.000000",,"20.000000",,,,,,,,"4.860000","4.000000",,,"16.640000","10.050000",,,,,,,
"207","Suriname","1357","Pesticides (total)","5157","Agricultural Use","tonnes","217.000000","207.000000","197.500000","188.000000","178.500000","169.000000","142.000000","139.000000","151.330000","163.670000","176.000000","268.010000","360.030000","415.860000","337.590000","376.460000","340.360000","397.750000","391.390000","431.830000","477.870000","936.240000","633.920000","537.490000","622.530000","982.840000","616.630000","651.030000"
"207","Suriname","1309","Insecticides","5157","Agricultural Use","tonnes","28.000000","59.000000",,,,"46.000000","47.000000","45.000000",,,"58.000000",,"238.040000","222.460000","143.970000","156.450000","132.930000","105.120000","95.640000","127.260000","97.620000","68.170000","29.970000","27.300000","73.780000","79.200000","75.330000","86.060000"
"207","Suriname","1310","Insecticides – Chlorinated Hydrocarbons","5157","Agricultural Use","tonnes",,,,,,"1.000000","1.000000","1.000000",,,"2.000000",,,,,,,,,,,,,,,,,"0.000000"
"207","Suriname","1311","Insecticides – Organo-phosphates","5157","Agricultural Use","tonnes","12.000000","9.000000",,,,"22.000000","34.000000","42.000000",,,"50.000000",,,,,,,,,,,"25.550000","21.500000","10.650000","22.700000","28.270000","30.380000","16.900000"
"207","Suriname","1312","Insecticides – Carbamates","5157","Agricultural Use","tonnes","10.000000","23.000000",,,,"6.000000","0.000000","1.000000",,,"5.000000",,,,,,,,,,,,,"0.640000","0.000000","0.000000","1.680000","0.000000"
"207","Suriname","1313","Insecticides – Pyrethroids","5157","Agricultural Use","tonnes","1.000000","1.000000",,,,"0.000000","0.000000","1.000000",,,"1.000000",,,,,,,,,,,"7.940000","2.410000","2.070000","9.460000","20.670000","11.180000","10.230000"
"207","Suriname","1314","Insecticides – Botanical products and biologicals","5157","Agricultural Use","tonnes",,,,,,,"0.000000","0.000000",,,,,,,,,,,,,,"1.020000","3.830000","6.190000","25.960000","12.640000","0.120000","3.070000"
"207","Suriname","1315","Insecticides – Other","5157","Agricultural Use","tonnes","5.000000","26.000000",,,,"17.000000","12.000000","0.000000",,,"0.000000",,,,,,,,,,,"33.660000","2.230000","7.750000","15.660000","17.620000","31.970000","55.860000"
"207","Suriname","1354","Mineral Oils","5157","Agricultural Use","tonnes","0.000000","0.000000",,,,"0.000000","0.000000",,,,,,,,,,,"35.490000",,,"258.000000","457.910000","418.820000","372.930000","186.060000","428.650000","192.810000","211.800000"
"207","Suriname","1316","Mineral Oils","5157","Agricultural Use","tonnes","0.000000","0.000000",,,,"0.000000","0.000000",,,,,,,,,,,"35.490000",,,"258.000000","457.910000","418.820000","372.930000","186.060000","428.650000","192.810000","211.800000"
"207","Suriname","1320","Herbicides","5157","Agricultural Use","tonnes","157.000000","101.000000",,,,"48.000000","84.000000","55.000000",,,"81.000000",,"89.790000","164.310000","167.190000","179.140000","145.700000","174.200000","222.560000","247.620000","92.560000","231.320000","157.130000","91.730000","287.340000","276.780000","300.590000","281.600000"
"207","Suriname","1321","Herbicides – Phenoxy hormone products","5157","Agricultural Use","tonnes",,,,,,"10.000000","37.000000","20.000000",,,"27.000000",,,,,,,,,,,"56.680000","26.060000","8.360000","50.760000","40.180000","39.320000","48.600000"
"207","Suriname","1322","Herbicides – Triazines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"0.030000","1.790000","0.490000",,,,
"207","Suriname","1323","Herbicides – Amides","5157","Agricultural Use","tonnes",,"1.000000",,,,"13.000000","26.000000","9.000000",,,"10.000000",,,,,,,,,,,"0.480000","0.480000",,,"1.400000","2.600000","1.400000"
"207","Suriname","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,"0.020000",,,
"207","Suriname","1326","Herbicides – Urea derivates","5157","Agricultural Use","tonnes",,,,,,"0.000000","0.000000",,,,,,,,,,,,,,,,,,,,,
"207","Suriname","1328","Herbicides – Sulfonyl ureas","5157","Agricultural Use","tonnes",,,,,,,"0.000000","0.000000",,,,,,,,,,,,,,"0.180000",,"0.600000","0.900000","2.300000","2.700000","0.900000"
"207","Suriname","1329","Herbicides – Bipiridils","5157","Agricultural Use","tonnes",,,,,,"12.000000","14.000000","23.000000",,,"23.000000",,,,,,,,,,,"72.560000","41.270000","24.570000","78.170000","74.120000","87.570000","64.100000"
"207","Suriname","1327","Herbicides – Other","5157","Agricultural Use","tonnes","157.000000","100.000000",,,,"13.000000","7.000000","3.000000",,,"21.000000",,,,,,,,,,,"101.390000","87.530000","57.710000","157.490000","158.740000","168.850000","166.000000"
"207","Suriname","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","32.000000","47.000000",,,,"75.000000","11.000000","39.000000",,,"37.000000",,"28.010000","27.570000","21.980000","35.030000","58.540000","76.530000","68.170000","49.940000","29.690000","178.840000","28.000000","45.530000","75.340000","198.110000","47.720000","71.300000"
"207","Suriname","1332","Fung & Bact – Inorganics","5157","Agricultural Use","tonnes",,,,,,,"1.000000","0.000000",,,"18.000000",,,,,,,,,,,"101.500000",,"0.000000","2.030000","0.750000","1.060000","2.000000"
"207","Suriname","1333","Fung & Bact – Dithiocarbamates","5157","Agricultural Use","tonnes",,"9.000000",,,,"43.000000","0.000000","6.000000",,,,,,,,,,,,,,"39.290000","9.150000","29.920000","18.430000","149.900000","16.030000","24.150000"
"207","Suriname","1334","Fung & Bact – Benzimidazoles","5157","Agricultural Use","tonnes","1.000000","1.000000",,,,"3.000000","1.000000","0.000000",,,"1.000000",,,,,,,,,,,"0.500000",,"0.650000","3.170000","1.650000","3.100000","12.300000"
"207","Suriname","1335","Fung & Bact – Triazoles, diazoles","5157","Agricultural Use","tonnes",,"0.000000",,,,"1.000000","2.000000","1.000000",,,"1.000000",,,,,,,,,,,"4.300000","2.650000","2.350000","3.830000","25.240000","3.060000","2.400000"
"207","Suriname","1336","Fung & Bact – Diazines, morpholines","5157","Agricultural Use","tonnes",,,,,,"10.000000","6.000000","15.000000",,,"9.000000",,,,,,,,,,,,,,,,,
"207","Suriname","1337","Fung & Bact – Other","5157","Agricultural Use","tonnes","31.000000","37.000000",,,,"18.000000","1.000000","17.000000",,,"8.000000",,,,,,,,,,,"33.250000","16.200000","12.610000","47.880000","20.570000","24.470000","30.450000"
"207","Suriname","1345","Rodenticides","5157","Agricultural Use","tonnes",,"0.000000",,,,"0.000000","0.000000","0.000000",,,"0.000000",,"4.180000","1.520000","4.450000","5.840000","3.190000","6.410000","5.020000","7.010000","0.000000","0.000000","0.000000","0.000000","0.010000","0.100000",,"0.270000"
"207","Suriname","1346","Rodenticides – Anti-coagulants","5157","Agricultural Use","tonnes",,"0.000000",,,,"0.000000","0.000000","0.000000",,,"0.000000",,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.010000","0.100000",,"0.270000"
"210","Sweden","1357","Pesticides (total)","5157","Agricultural Use","tonnes","2310.000000","1841.000000","1497.000000","1466.000000","1962.000000","1225.000000","1529.000000","1534.000000","1555.000000","1602.000000","1721.000000","1789.000000","2198.000000","2549.000000","1353.000000","2132.000000","2220.000000","2157.000000","2352.000000","1935.000000","1982.000000","1781.000000","1814.000000","1620.000000","1880.000000","1836.200000","1629.700000","1524.300000"
"210","Sweden","1309","Insecticides","5157","Agricultural Use","tonnes","63.000000","48.000000","53.000000","30.000000","53.000000","32.000000","26.000000","15.000000","27.000000","57.000000","22.000000","21.000000","46.000000","41.000000","28.000000","36.000000","62.000000","54.000000","36.000000","44.000000","34.000000","33.000000","35.000000","28.000000","44.000000","33.200000","29.200000","31.800000"
"210","Sweden","1310","Insecticides – Chlorinated Hydrocarbons","5157","Agricultural Use","tonnes",,,,,,,,,,,"0.000000","0.000000",,,,,,,,,,,,,,,,
"210","Sweden","1311","Insecticides – Organo-phosphates","5157","Agricultural Use","tonnes","10.000000","7.000000","5.000000","10.000000","10.000000","8.000000","6.000000",,,,"9.000000","7.000000",,,,,,,,,,,,,,,,
"210","Sweden","1312","Insecticides – Carbamates","5157","Agricultural Use","tonnes","13.000000","7.000000","15.000000","13.000000","32.000000","13.000000","9.000000",,,,"4.000000","0.000000",,,,,,,,,,,,,,,,
"210","Sweden","1313","Insecticides – Pyrethroids","5157","Agricultural Use","tonnes","6.000000","5.000000","5.000000","6.000000","10.000000","3.000000","6.000000",,,,"7.000000","12.000000",,,,,,,,,,,,,,,,
"210","Sweden","1314","Insecticides – Botanical products and biologicals","5157","Agricultural Use","tonnes",,,,"0.000000","0.000000","0.000000","0.000000",,,,"0.000000","0.000000",,,,,,,,,,,,,,,,
"210","Sweden","1315","Insecticides – Other","5157","Agricultural Use","tonnes","34.000000","29.000000","28.000000","1.000000","1.000000","8.000000","5.000000",,,,"2.000000","2.000000",,,,,,,,,,,,,,,,
"210","Sweden","1320","Herbicides","5157","Agricultural Use","tonnes","1609.000000","1043.000000","945.000000","1097.000000","1507.000000","975.000000","1237.000000","1332.000000","1302.000000","1285.000000","1372.000000","1435.000000","1869.000000","2225.000000","1012.000000","1790.000000","1880.000000","1809.000000","1934.000000","1594.000000","1687.000000","1495.000000","1513.000000","1232.000000","1499.000000","1342.600000","1295.700000","1200.000000"
"210","Sweden","1321","Herbicides – Phenoxy hormone products","5157","Agricultural Use","tonnes","762.000000","506.000000","315.000000","412.000000","764.000000","142.000000","373.000000",,,,"384.000000","369.000000",,,,,,,,,,,,,,,,
"210","Sweden","1322","Herbicides – Triazines","5157","Agricultural Use","tonnes","18.000000","10.000000","10.000000","11.000000","5.000000","11.000000","12.000000",,,,"7.000000","9.000000",,,,,,,,,,,,,,,,
"210","Sweden","1323","Herbicides – Amides","5157","Agricultural Use","tonnes","60.000000","55.000000","45.000000","50.000000","54.000000","46.000000","19.000000",,,,"20.000000","29.000000",,,,,,,,,,,,,,,,
"210","Sweden","1324","Herbicides – Carbamates","5157","Agricultural Use","tonnes","30.000000","16.000000","12.000000","17.000000","39.000000","47.000000","50.000000",,,,"62.000000","70.000000",,,,,,,,,,,,,,,,
"210","Sweden","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","tonnes","26.000000","15.000000","36.000000","18.000000","18.000000","2.000000","1.000000",,,,"6.000000","3.000000",,,,,,,,,,,,,,,,
"210","Sweden","1326","Herbicides – Urea derivates","5157","Agricultural Use","tonnes","69.000000","59.000000","61.000000","42.000000","51.000000","59.000000","59.000000",,,,"116.000000","133.000000",,,,,,,,,,,,,,,,
"210","Sweden","1328","Herbicides – Sulfonyl ureas","5157","Agricultural Use","tonnes",,,,,,"1.000000","0.000000",,,,"5.000000","5.000000",,,,,,,,,,,,,,,,
